Complex,logFC,AveExpr,t,P.Value,adj.P.Val,B,Lineage
ncBAF (non-canonical BAF / bBAF),0.18402964456271914,0.35936621971996374,6.261081538535983,5.529368493652722e-10,1.1888142261353354e-8,12.18788613448291,B-Cell Acute Lymphoblastic Leukemia
Lineage,NA,NA,NA,NA,NA,NA,Bladder Urothelial Carcinoma
ACF,-0.022052753681685716,0.2940597214083108,-0.6988599137497797,0.4847917413036239,0.8623159144911507,-6.1755722954939225,Bladder Urothelial Carcinoma
ATAC,0.04958415156242467,0.2862401943992777,2.0837427936608837,0.037420870598009845,0.29726630319228636,-4.302118615966842,Bladder Urothelial Carcinoma
BAF (canonical/cBAF),0.002269241296687643,0.28103164933152663,0.15223121054181088,0.8790333266324675,0.9841189147075131,-6.402217688793923,Bladder Urothelial Carcinoma
BCOR complex,-0.02440556870543628,0.07688398925835595,-2.2848527080111474,0.022516829390364087,0.29726630319228636,-3.8759610468740116,Bladder Urothelial Carcinoma
BRCA1-A,0.006180660229318091,0.23973389480036114,0.3045709826875139,0.7607522618561345,0.9841189147075131,-6.36830966727856,Bladder Urothelial Carcinoma
CAF-1,0.0013791902805691339,0.9690249844625101,0.14793983133084043,0.8824181726168597,0.9841189147075131,-6.402845373643979,Bladder Urothelial Carcinoma
CHRAC,-0.037077824058102074,0.26206692106594376,-1.4599209131956083,0.14460589788843,0.5150107612285445,-5.375983188205768,Bladder Urothelial Carcinoma
DAXX-ATRX,-7.584557556592772e-4,0.25018074947967495,-0.019909965133566573,0.9841189147075131,0.9841189147075131,-6.413316960614069,Bladder Urothelial Carcinoma
DNMT1-UHRF1,-0.030111218318034077,0.7253934436802176,-0.7223603682855885,0.4702310884878449,0.8623159144911507,-6.159305124527068,Bladder Urothelial Carcinoma
Elongator,0.0836736977213276,0.7476231388617897,2.4806901340394836,0.013265972126240845,0.29726630319228636,-3.4236628331848484,Bladder Urothelial Carcinoma
FACT,0.004997061468408711,0.9846571827461597,0.8061933015773172,0.4203108373573645,0.8570351894788306,-6.096897777711773,Bladder Urothelial Carcinoma
G9a/GLP,-0.02397288378995989,0.1813339326617885,-0.7998108987512056,0.423998227806094,0.8570351894788306,-6.101889415459662,Bladder Urothelial Carcinoma
HAT1 complex,0.005761100267121653,0.5070069141011739,0.38599744696381977,0.6995754254074469,0.9841189147075131,-6.340912427970205,Bladder Urothelial Carcinoma
HBO1,-0.02478875930989115,0.1272006936982836,-1.8101773269025445,0.07054920099291202,0.337068404743913,-4.819303894016702,Bladder Urothelial Carcinoma
HIRA,-0.05239485583896118,0.42351438993766954,-1.9324240264311927,0.05357138532041358,0.29726630319228636,-4.597108697316068,Bladder Urothelial Carcinoma
INO80,0.0043488724186871545,0.6562516235772355,0.1996955901835304,0.8417566783793976,0.9841189147075131,-6.394078291789335,Bladder Urothelial Carcinoma
LSD1-CoREST,-0.0036893029330325334,0.15410883043179746,-0.2099212786069705,0.8337691535035523,0.9841189147075131,-6.3920373152706675,Bladder Urothelial Carcinoma
MLL1/MLL2 (KMT2A/KMT2B),-0.018057646412959292,0.4921214235772354,-0.8018127159280053,0.4228396697686899,0.8570351894788306,-6.100328057672916,Bladder Urothelial Carcinoma
MLL3/MLL4 (KMT2C/KMT2D),0.01766295614819139,0.3775775624299912,0.8865854928950716,0.3755017042726685,0.8570351894788306,-6.0306303759497135,Bladder Urothelial Carcinoma
MOZ/MORF,-0.035254256022455605,0.1292105213351399,-2.1745458418454513,0.029883076270057245,0.29726630319228636,-4.114518690115194,Bladder Urothelial Carcinoma
MSL,-8.091677121510233e-4,0.3698017822041551,-0.04981466664686057,0.9602793922521217,0.9841189147075131,-6.412300922099033,Bladder Urothelial Carcinoma
Menin-MLL,-0.019015241268732358,0.532817426829269,-0.7750475678765331,0.43848312019847147,0.8570351894788306,-6.120881688753607,Bladder Urothelial Carcinoma
NSL,-2.539019164797988e-4,0.690279032429991,-0.022545664634010143,0.9820168967486125,0.9841189147075131,-6.41326243309872,Bladder Urothelial Carcinoma
NURF,0.007008297339724246,0.430541240740741,0.3689924755110055,0.7122064732924653,0.9841189147075131,-6.3471676379797515,Bladder Urothelial Carcinoma
NoRC,-0.02369014291429134,0.2806835276856367,-0.779841961177835,0.4356566920913101,0.8570351894788306,-6.117251191298043,Bladder Urothelial Carcinoma
NuA4/TIP60,0.0035114873107948475,0.7442379977416442,0.2209172818715961,0.8251990625899739,0.9841189147075131,-6.3897288963730015,Bladder Urothelial Carcinoma
NuRD (Mi-2/NuRD),-0.008970955398041243,0.23344356913279152,-0.9246582005627841,0.3553525577080229,0.8570351894788306,-5.99705407747612,Bladder Urothelial Carcinoma
PBAF,0.03996325974048095,0.3440632730803972,1.7506860350569138,0.08028712047390378,0.34523461803778627,-4.922217629619802,Bladder Urothelial Carcinoma
PCAF complex,-0.039692523393431656,0.4083963325654916,-1.9549372226234647,0.05085105032881239,0.29726630319228636,-4.554617096541474,Bladder Urothelial Carcinoma
PR-DUB,-0.0012838074533199407,0.19108004058717235,-0.06389212355859322,0.9490680803760767,0.9841189147075131,-6.41152092235443,Bladder Urothelial Carcinoma
PRC1 (canonical and variant PCGF complexes),-0.008953435214227212,0.0774263117434509,-1.4206824147357322,0.1557009278132809,0.5150107612285445,-5.430951925941237,Bladder Urothelial Carcinoma
PRC2,-0.025109616596184478,0.2068612206504066,-1.9185676704007875,0.05530535873344863,0.29726630319228636,-4.623018033068734,Bladder Urothelial Carcinoma
Piccolo NuA4,0.019396798248622373,0.7310030581752486,0.6716920017194492,0.5019250607468284,0.8623159144911507,-6.193708268431044,Bladder Urothelial Carcinoma
RSF,-0.018560604675917653,0.25863721200632345,-0.6414002101490374,0.5214003203899982,0.8623159144911507,-6.213082538772404,Bladder Urothelial Carcinoma
SAGA,-0.0464729846351908,0.3105263303613374,-2.087404639250811,0.03708815946539481,0.29726630319228636,-4.294706726760587,Bladder Urothelial Carcinoma
SET1C/COMPASS,-0.005509379207910476,0.589783839656728,-0.24407489855951547,0.8072196926740806,0.9841189147075131,-6.384482002514157,Bladder Urothelial Carcinoma
SETDB1-ATF7IP/KAP1,0.04396057292766556,0.2953410291228548,1.3485592815029348,0.1777644689946585,0.5459908690550226,-5.528096962039635,Bladder Urothelial Carcinoma
SRCAP,0.001653777637091374,0.8039866308943082,0.09545071689304552,0.9239747401695462,0.9841189147075131,-6.40907054722791,Bladder Urothelial Carcinoma
STAGA/TFTC,-0.013207037467378181,0.252413731020777,-0.9982614293350954,0.31837867819164684,0.8570351894788306,-5.928148097249318,Bladder Urothelial Carcinoma
SUV39H1/2-HP1,-0.01513403380483624,0.10173277260252934,-1.4895383731495968,0.1366408353595307,0.5150107612285445,-5.333504725796447,Bladder Urothelial Carcinoma
WICH / B-WICH,-0.00567510542865042,0.3771652369105695,-0.15136577953245678,0.8797157688691553,0.9841189147075131,-6.402345715011317,Bladder Urothelial Carcinoma
mSin3A/HDAC,-0.0018049841448181036,0.30224111428184264,-0.14907266665742555,0.8815244314554778,0.9841189147075131,-6.402681421405683,Bladder Urothelial Carcinoma
ncBAF (non-canonical BAF / bBAF),4.431418554018212e-4,0.35936621971996374,0.02341648817679699,0.981322427282753,0.9841189147075131,-6.413242929416387,Bladder Urothelial Carcinoma
Lineage,NA,NA,NA,NA,NA,NA,Cervical Squamous Cell Carcinoma
ACF,-0.08403628715410609,0.2940597214083108,-1.7828703230883525,0.0748913849289359,0.3655822842441607,-4.530284921017772,Cervical Squamous Cell Carcinoma
ATAC,0.027680198144038236,0.2862401943992777,0.7787463337174775,0.43630166570944595,0.7215758317502375,-5.742039142900682,Cervical Squamous Cell Carcinoma
BAF (canonical/cBAF),-0.010970470132955927,0.28103164933152663,-0.4926901249891927,0.6223328129187962,0.8334363669448666,-5.913628046783218,Cervical Squamous Cell Carcinoma
BCOR complex,-0.015020033554591984,0.07688398925835595,-0.9413817515330236,0.3467220968539523,0.6482195723791282,-5.610097870293869,Cervical Squamous Cell Carcinoma
BRCA1-A,-0.03152928135342111,0.23973389480036114,-1.0401436516553064,0.2985085838142143,0.5834485956368735,-5.51782115758921,Cervical Squamous Cell Carcinoma
CAF-1,9.745193612450767e-4,0.9690249844625101,0.06998049322661062,0.9442222837826463,0.966703766729852,-6.025873478090837,Cervical Squamous Cell Carcinoma
CHRAC,-0.10916585802433093,0.26206692106594376,-2.8775807467692385,0.004087169782399496,0.08787415032158916,-2.1358815133986804,Cervical Squamous Cell Carcinoma
DAXX-ATRX,-0.10027099707498392,0.25018074947967495,-1.76214311565314,0.07833116436385223,0.3655822842441607,-4.564857815733408,Cervical Squamous Cell Carcinoma
DNMT1-UHRF1,0.0108118003645173,0.7253934436802176,0.17363976804438266,0.8621814821965635,0.9268450933613057,-6.013954483384359,Cervical Squamous Cell Carcinoma
Elongator,-0.028261735539460316,0.7476231388617897,-0.5609291137598585,0.5749635269096204,0.8241143885704559,-5.879702856121537,Cervical Squamous Cell Carcinoma
FACT,8.596543389528385e-4,0.9846571827461597,0.09284829844403528,0.9260414902101971,0.966703766729852,-6.0241160471944095,Cervical Squamous Cell Carcinoma
G9a/GLP,0.02841774060906458,0.1813339326617885,0.6347199945762596,0.5257469971449775,0.779555892318415,-5.838075594763045,Cervical Squamous Cell Carcinoma
HAT1 complex,-0.02784765167659309,0.5070069141011739,-1.2490883919458997,0.21190640257510818,0.5062208505960918,-5.292356053895403,Cervical Squamous Cell Carcinoma
HBO1,-0.014316782285125675,0.1272006936982836,-0.6999021810715538,0.4841407854696357,0.7710390287109012,-5.797034339664231,Cervical Squamous Cell Carcinoma
HIRA,0.01092362206047601,0.42351438993766954,0.26971558408235424,0.787431174811177,0.8910405399179108,-5.993851084252317,Cervical Squamous Cell Carcinoma
INO80,-0.03801280405410842,0.6562516235772355,-1.1685500285796566,0.24284574802173434,0.5221183582467288,-5.384124056926655,Cervical Squamous Cell Carcinoma
LSD1-CoREST,-0.04440694886248844,0.15410883043179746,-1.6915649437935694,0.09102069265263904,0.3655822842441607,-4.679567763932938,Cervical Squamous Cell Carcinoma
MLL1/MLL2 (KMT2A/KMT2B),-0.05247563252928177,0.4921214235772354,-1.5598939464499826,0.11908121077983275,0.39388400488713904,-4.88110601169973,Cervical Squamous Cell Carcinoma
MLL3/MLL4 (KMT2C/KMT2D),0.00843661654969252,0.3775775624299912,0.283498742252263,0.7768494921369832,0.8910405399179108,-5.990252473907649,Cervical Squamous Cell Carcinoma
MOZ/MORF,-0.039631616624706996,0.1292105213351399,-1.6365316070902534,0.10202296304488206,0.3655822842441607,-4.765777831794996,Cervical Squamous Cell Carcinoma
MSL,-0.0156133831342898,0.3698017822041551,-0.643489250319035,0.520044817871294,0.779555892318415,-5.832787330920847,Cervical Squamous Cell Carcinoma
Menin-MLL,-0.050804533801565244,0.532817426829269,-1.3862915754082523,0.16594723172781023,0.4433671122521991,-5.121989104126527,Cervical Squamous Cell Carcinoma
NSL,0.030565522623858084,0.690279032429991,1.8169981515595686,0.06949751070865909,0.3655822842441607,-4.47248434969641,Cervical Squamous Cell Carcinoma
NURF,-0.051070254528943614,0.430541240740741,-1.800108195296252,0.07212566803554432,0.3655822842441607,-4.501226236938117,Cervical Squamous Cell Carcinoma
NoRC,-0.051221973193090506,0.2806835276856367,-1.1288099254725361,0.2592315223518603,0.5308074029109521,-5.4271585469383234,Cervical Squamous Cell Carcinoma
NuA4/TIP60,-0.005221894978135434,0.7442379977416442,-0.21993397155789943,0.8259646040561806,0.9106789224209171,-6.005355219408795,Cervical Squamous Cell Carcinoma
NuRD (Mi-2/NuRD),-0.03163676809222509,0.23344356913279152,-2.183032669948052,0.029250520860703996,0.31221208276170775,-3.7841795556383766,Cervical Squamous Cell Carcinoma
PBAF,-0.01072339152030681,0.3440632730803972,-0.31448875440735724,0.753211282615562,0.8910405399179108,-5.981506646651138,Cervical Squamous Cell Carcinoma
PCAF complex,-0.026705807802437264,0.4083963325654916,-0.8805528386064765,0.3787580034205541,0.6786080894618262,-5.662362884297848,Cervical Squamous Cell Carcinoma
PR-DUB,0.02499777807013239,0.19108004058717235,0.8328646592328879,0.4051072752921915,0.6967845135025693,-5.700900417868271,Cervical Squamous Cell Carcinoma
PRC1 (canonical and variant PCGF complexes),-0.011071479007848214,0.0774263117434509,-1.1760845538202613,0.23982312236010447,0.5221183582467288,-5.375797521385311,Cervical Squamous Cell Carcinoma
PRC2,-0.04101370372188807,0.2068612206504066,-2.0979330573509185,0.036145523816541826,0.31221208276170775,-3.955350197451186,Cervical Squamous Cell Carcinoma
Piccolo NuA4,-0.016050058111602594,0.7310030581752486,-0.3720851464112932,0.7099032722075891,0.8768721520786481,-5.9628446917767874,Cervical Squamous Cell Carcinoma
RSF,-0.05886342425415407,0.25863721200632345,-1.3617835876264737,0.1735533773818785,0.4433671122521991,-5.153717710106386,Cervical Squamous Cell Carcinoma
SAGA,-0.06970930337065044,0.3105263303613374,-2.096150291857827,0.03630373055368695,0.31221208276170775,-3.9588645281733097,Cervical Squamous Cell Carcinoma
SET1C/COMPASS,0.04573150360634839,0.589783839656728,1.3563180096949288,0.17528467228575315,0.4433671122521991,-5.160716680281924,Cervical Squamous Cell Carcinoma
SETDB1-ATF7IP/KAP1,-0.0684514839057303,0.2953410291228548,-1.405772883546808,0.16008243116429752,0.4433671122521991,-5.09636597487831,Cervical Squamous Cell Carcinoma
SRCAP,-0.012121699661219737,0.8039866308943082,-0.468372291671568,0.6396139560274557,0.8334363669448666,-5.924656181559438,Cervical Squamous Cell Carcinoma
STAGA/TFTC,-0.06242449660433879,0.252413731020777,-3.1587810657377284,0.0016287695880423225,0.07003709228581986,-1.34189861624324,Cervical Squamous Cell Carcinoma
SUV39H1/2-HP1,-5.588073391701525e-4,0.10173277260252934,-0.03682007708979181,0.9706353451015624,0.9706353451015624,-6.027545021569194,Cervical Squamous Cell Carcinoma
WICH / B-WICH,-0.09382965449168974,0.3771652369105695,-1.6754037412461977,0.09414777374706651,0.3655822842441607,-4.705178479633603,Cervical Squamous Cell Carcinoma
mSin3A/HDAC,-0.009467672253636,0.30224111428184264,-0.5234719802283981,0.6007544189427774,0.833304516598046,-5.898868530400848,Cervical Squamous Cell Carcinoma
ncBAF (non-canonical BAF / bBAF),-0.010372793570488993,0.35936621971996374,-0.36694444944923493,0.7137331470407601,0.8768721520786481,-5.964637569699337,Cervical Squamous Cell Carcinoma
Lineage,NA,NA,NA,NA,NA,NA,Colorectal Adenocarcinoma
ACF,0.03827996790530613,0.2940597214083108,1.7040278624009502,0.08866677283209311,0.18155577294190492,-5.315192734129623,Colorectal Adenocarcinoma
ATAC,-0.06582888739692465,0.2862401943992777,-3.8859352732999213,1.082129722196241e-4,9.306315610887673e-4,0.6554113490169513,Colorectal Adenocarcinoma
BAF (canonical/cBAF),-0.03677033847567008,0.28103164933152663,-3.4649619756926877,5.513620990134679e-4,0.003951428376263187,-0.8529507464620574,Colorectal Adenocarcinoma
BCOR complex,-0.014677922677793975,0.07688398925835595,-1.9302417061964514,0.05384137351107129,0.12862105894311474,-4.910583473543526,Colorectal Adenocarcinoma
BRCA1-A,-0.03129603384873061,0.23973389480036114,-2.1663108787822116,0.03050809190869614,0.08745653013826227,-4.435041124548143,Colorectal Adenocarcinoma
CAF-1,-0.0011196812641457085,0.9690249844625101,-0.1687070243429065,0.8660590316742771,0.9083058137071687,-6.7327319573250914,Colorectal Adenocarcinoma
CHRAC,-0.017907355147532736,0.26206692106594376,-0.990431308464386,0.3221876896028807,0.5328488712663026,-6.262711597027439,Colorectal Adenocarcinoma
DAXX-ATRX,-0.12487870918004945,0.25018074947967495,-4.604754405150447,4.626025991719986e-6,9.94595588219797e-5,3.6175646646733384,Colorectal Adenocarcinoma
DNMT1-UHRF1,-0.032206309864375324,0.7253934436802176,-1.0852864307702634,0.27803973200274124,0.4782283390447149,-6.165605243326432,Colorectal Adenocarcinoma
Elongator,-0.07467091291281833,0.7476231388617897,-3.109659529218028,0.001922640517251209,0.010334192780225248,-1.9944866781382675,Colorectal Adenocarcinoma
FACT,-0.005325580808014167,0.9846571827461597,-1.2068944650038473,0.22773997996890344,0.4080341307776187,-6.0281593771326945,Colorectal Adenocarcinoma
G9a/GLP,-0.026793872600691604,0.1813339326617885,-1.2556839660467631,0.20950522468282665,0.3916836809287629,-5.968927527100978,Colorectal Adenocarcinoma
HAT1 complex,-0.0033995053101141775,0.5070069141011739,-0.31994295028977054,0.7490741467049777,0.8978443696758359,-6.696249083056114,Colorectal Adenocarcinoma
HBO1,0.001272160821816193,0.1272006936982836,0.13049268580988546,0.8962012098576804,0.9175393339019108,-6.738376662566641,Colorectal Adenocarcinoma
HIRA,0.009140580034209731,0.42351438993766954,0.47354947278570353,0.6359179971931104,0.828620420584962,-6.6360834601264775,Colorectal Adenocarcinoma
INO80,-0.008603767906516199,0.6562516235772355,-0.5549557005825134,0.5790411698589151,0.8031861388365596,-6.594758003201898,Colorectal Adenocarcinoma
LSD1-CoREST,-0.01793476750539032,0.15410883043179746,-1.4334604662472974,0.15201897542758128,0.29712799742663615,-5.733311974835958,Colorectal Adenocarcinoma
MLL1/MLL2 (KMT2A/KMT2B),0.0031656755382602837,0.4921214235772354,0.19744949073612458,0.8435133762998761,0.9083058137071687,-6.727536301619635,Colorectal Adenocarcinoma
MLL3/MLL4 (KMT2C/KMT2D),-0.010952923575386124,0.3775775624299912,-0.7722627911413176,0.44012965778194657,0.6308525094874567,-6.452429064139588,Colorectal Adenocarcinoma
MOZ/MORF,0.010344790847463143,0.1292105213351399,0.896306510131256,0.37029104068204244,0.585773367315619,-6.350313073657483,Colorectal Adenocarcinoma
MSL,-0.0036599857609313207,0.3698017822041551,-0.3165015944362764,0.751683658333258,0.8978443696758359,-6.697330294783273,Colorectal Adenocarcinoma
Menin-MLL,0.0037988618206987023,0.532817426829269,0.21749928691781997,0.8278608085795561,0.9083058137071687,-6.72342906344675,Colorectal Adenocarcinoma
NSL,-0.04134289313599151,0.690279032429991,-5.1567461314681635,2.993084668477263e-7,1.287026407445223e-5,6.218780782568279,Colorectal Adenocarcinoma
NURF,0.0028244502990739653,0.430541240740741,0.2088895675579232,0.8345742829246146,0.9083058137071687,-6.725241401951995,Colorectal Adenocarcinoma
NoRC,0.05954329325969255,0.2806835276856367,2.753275011800112,0.006000299034792027,0.025801285849605712,-3.0176769065934477,Colorectal Adenocarcinoma
NuA4/TIP60,-0.024085162770505385,0.7442379977416442,-2.1284624674092747,0.03352714085068004,0.0901041910362026,-4.51494216655951,Colorectal Adenocarcinoma
NuRD (Mi-2/NuRD),-6.44444227309513e-4,0.23344356913279152,-0.09330516581196847,0.9256786247793648,0.9256786247793648,-6.742485424264854,Colorectal Adenocarcinoma
PBAF,-0.07164410710504723,0.3440632730803972,-4.408650379298656,1.14523260400107e-5,1.6415000657348671e-4,2.761431403589082,Colorectal Adenocarcinoma
